Boro Code,Boro Ct,CT,County,Geometry,LRS,Number of Records,Boro Code1,Boro Ct201,Boro Name,Cdeligibil,Ct2010,Ctlabel,Ntacode,Ntaname,Puma,Shape Area,Shape Leng
4,4041500,041500,Queens County,POLYGON,32.5,1,4,4041500,Queens,E,041500,415,QN25,Corona,4107,1866262.03297,5633.03362698
4,4042700,042700,Queens County,POLYGON,32.7,1,4,4042700,Queens,E,042700,427,QN25,Corona,4107,1838967.67938,6817.94282559
4,4043900,043900,Queens County,POLYGON,33.5,1,4,4043900,Queens,E,043900,439,QN25,Corona,4107,1772849.11114,5891.2155194
4,4045500,045500,Queens County,POLYGON,33.8,1,4,4045500,Queens,E,045500,455,QN25,Corona,4107,1594376.57931,5292.80156627
4,4041100,041100,Queens County,POLYGON,34.4,1,4,4041100,Queens,E,041100,411,QN25,Corona,4107,1481730.56999,5258.32730381
4,4039900,039900,Queens County,POLYGON,36.1,1,4,4039900,Queens,E,039900,399,QN25,Corona,4107,1819609.05144,6230.52635244
4,4049900,049900,Queens County,POLYGON,24.2,1,4,4049900,Queens,E,049900,499,QN29,Elmhurst,4107,5062264.26629,10321.025327
4,4047300,047300,Queens County,POLYGON,25.1,1,4,4047300,Queens,E,047300,473,QN29,Elmhurst,4107,1958959.62694,6890.66506627
4,4027100,027100,Queens County,POLYGON,26.1,1,4,4027100,Queens,E,027100,271,QN29,Elmhurst,4107,1496180.53818,6226.77357969
4,4045700,045700,Queens County,POLYGON,27.8,1,4,4045700,Queens,E,045700,457,QN29,Elmhurst,4107,1620253.97827,5578.62620396
4,4048100,048100,Queens County,POLYGON,28.2,1,4,4048100,Queens,E,048100,481,QN29,Elmhurst,4107,1496671.33097,5593.27365721
4,4047500,047500,Queens County,POLYGON,28.7,1,4,4047500,Queens,E,047500,475,QN29,Elmhurst,4107,3439977.72374,9417.27851959
4,4047100,047100,Queens County,POLYGON,28.9,1,4,4047100,Queens,E,047100,471,QN29,Elmhurst,4107,1692064.86033,5796.06789793
4,4026901,026901,Queens County,POLYGON,29.1,1,4,4026901,Queens,E,026901,269.01,QN29,Elmhurst,4107,1230343.78835,5493.2529447
4,4026902,026902,Queens County,POLYGON,30.7,1,4,4026902,Queens,E,026902,269.02,QN29,Elmhurst,4107,844998.022486,3699.99216994
4,4045900,045900,Queens County,POLYGON,30.7,1,4,4045900,Queens,E,045900,459,QN29,Elmhurst,4107,1473337.16604,5413.8868603
4,4046900,046900,Queens County,POLYGON,30.9,1,4,4046900,Queens,E,046900,469,QN29,Elmhurst,4107,1629557.55254,7268.12945759
4,4046100,046100,Queens County,POLYGON,31.1,1,4,4046100,Queens,E,046100,461,QN29,Elmhurst,4107,1226622.48684,5429.07165504
4,4046700,046700,Queens County,POLYGON,32.1,1,4,4046700,Queens,E,046700,467,QN29,Elmhurst,4107,1528977.75746,6450.86293887
4,4046500,046500,Queens County,POLYGON,32.5,1,4,4046500,Queens,E,046500,465,QN29,Elmhurst,4107,1396723.02886,4914.47481984
4,4046300,046300,Queens County,POLYGON,33.6,1,4,4046300,Queens,E,046300,463,QN29,Elmhurst,4107,1710782.39634,6629.77020838
4,4072100,072100,Queens County,POLYGON,21.6,1,4,4072100,Queens,E,072100,721,QN17,Forest Hills,4108,1818395.48265,5863.60542684
4,4071900,071900,Queens County,POLYGON,22.9,1,4,4071900,Queens,E,071900,719,QN17,Forest Hills,4108,1758572.296,5550.82634507
4,4071304,071304,Queens County,POLYGON,23.1,1,4,4071304,Queens,E,071304,713.04,QN17,Forest Hills,4108,1762224.52827,6888.8586615
4,4074500,074500,Queens County,POLYGON,23.9,1,4,4074500,Queens,E,074500,745,QN17,Forest Hills,4108,1805456.9622,6396.99560099
4,4071702,071702,Queens County,POLYGON,20.6,1,4,4071702,Queens,E,071702,717.02,QN18,Rego Park,4108,2338238.12109,7353.27010985
4,4069300,069300,Queens County,POLYGON,23,1,4,4069300,Queens,E,069300,693,QN18,Rego Park,4108,1451116.94267,4778.5379715
4,4069701,069701,Queens County,POLYGON,24.4,1,4,4069701,Queens,E,069701,697.01,QN18,Rego Park,4108,1387032.07296,6536.75680814
4,4018102,018102,Queens County,POLYGON,24.9,1,4,4018102,Queens,E,018102,181.02,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1038481.11295,5031.31274991
4,4018300,018300,Queens County,POLYGON,25.2,1,4,4018300,Queens,E,018300,183,QN31,Hunters Point-Sunnyside-West Maspeth,4109,2314483.89166,7452.5718296
4,4018700,018700,Queens County,POLYGON,25.3,1,4,4018700,Queens,E,018700,187,QN31,Hunters Point-Sunnyside-West Maspeth,4109,2565345.30336,7709.6588656
4,4018501,018501,Queens County,POLYGON,25.5,1,4,4018501,Queens,E,018501,185.01,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1060457.97068,4479.67394991
4,4018502,018502,Queens County,POLYGON,27.9,1,4,4018502,Queens,E,018502,185.02,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1059000.90315,4478.89677243
4,4018101,018101,Queens County,POLYGON,28.8,1,4,4018101,Queens,E,018101,181.01,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1035687.5837,5028.93811907
4,4025301,025301,Queens County,POLYGON,29.1,1,4,4025301,Queens,E,025301,253.01,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1370376.21527,4718.30310926
4,4023500,023500,Queens County,POLYGON,32.1,1,4,4023500,Queens,E,023500,235,QN31,Hunters Point-Sunnyside-West Maspeth,4109,2749073.70127,8514.25799461
4,4025302,025302,Queens County,POLYGON,32.4,1,4,4025302,Queens,E,025302,253.02,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1100605.05568,4320.60103586
4,4047900,047900,Queens County,POLYGON,24.3,1,4,4047900,Queens,E,047900,479,QN50,Elmhurst-Maspeth,4109,4181150.59796,11161.8539549
4,4048500,048500,Queens County,POLYGON,24.8,1,4,4048500,Queens,E,048500,485,QN50,Elmhurst-Maspeth,4109,3666289.00574,11298.5366258
4,4024300,024300,Queens County,POLYGON,26.2,1,4,4024300,Queens,E,024300,243,QN50,Elmhurst-Maspeth,4109,5961931.55181,12868.5373489
4,4048300,048300,Queens County,POLYGON,26.7,1,4,4048300,Queens,E,048300,483,QN50,Elmhurst-Maspeth,4109,2399980.59303,7509.35614086
4,4026500,026500,Queens County,POLYGON,28.5,1,4,4026500,Queens,E,026500,265,QN50,Elmhurst-Maspeth,4109,1974553.38314,6833.6420982
4,4025100,025100,Queens County,POLYGON,24.5,1,4,4025100,Queens,E,025100,251,QN63,Woodside,4109,2552973.88713,7255.95898018
4,4024900,024900,Queens County,POLYGON,27.5,1,4,4024900,Queens,E,024900,249,QN63,Woodside,4109,2084057.35544,5776.95402501
4,4024700,024700,Queens County,POLYGON,28,1,4,4024700,Queens,E,024700,247,QN63,Woodside,4109,1000045.87605,4478.9950042
4,4026300,026300,Queens County,POLYGON,28.2,1,4,4026300,Queens,E,026300,263,QN63,Woodside,4109,2172037.4114,6010.43288021
4,4026100,026100,Queens County,POLYGON,28.8,1,4,4026100,Queens,E,026100,261,QN63,Woodside,4109,2384003.76615,6592.53147494
4,4025900,025900,Queens County,POLYGON,29.3,1,4,4025900,Queens,E,025900,259,QN63,Woodside,4109,2014820.41004,6688.71681025
4,4056500,056500,Queens County,POLYGON,24,1,4,4056500,Queens,E,056500,565,QN19,Glendale,4110,1304509.5439,6884.64911258
4,4062700,062700,Queens County,POLYGON,25.6,1,4,4062700,Queens,E,062700,627,QN19,Glendale,4110,1693386.23859,5344.10454642
4,4059300,059300,Queens County,POLYGON,24.4,1,4,4059300,Queens,E,059300,593,QN20,Ridgewood,4110,2719007.52044,7184.62094674
4,4058700,058700,Queens County,POLYGON,24.9,1,4,4058700,Queens,E,058700,587,QN20,Ridgewood,4110,1549455.35843,5093.74821181
4,4058100,058100,Queens County,POLYGON,25.7,1,4,4058100,Queens,E,058100,581,QN20,Ridgewood,4110,1549682.76744,5661.30490295
4,4058500,058500,Queens County,POLYGON,26.8,1,4,4058500,Queens,E,058500,585,QN20,Ridgewood,4110,1842457.07731,5622.54718763
4,4058300,058300,Queens County,POLYGON,27.8,1,4,4058300,Queens,E,058300,583,QN20,Ridgewood,4110,1528044.18903,5069.10833692
4,4059100,059100,Queens County,POLYGON,29.5,1,4,4059100,Queens,E,059100,591,QN20,Ridgewood,4110,2174921.35472,6258.85043502
4,4055700,055700,Queens County,POLYGON,30,1,4,4055700,Queens,E,055700,557,QN20,Ridgewood,4110,2577327.15052,7938.40340471
4,4055100,055100,Queens County,POLYGON,30.7,1,4,4055100,Queens,E,055100,551,QN20,Ridgewood,4110,1669725.76685,5974.2066005
4,4058900,058900,Queens County,POLYGON,31.1,1,4,4058900,Queens,E,058900,589,QN20,Ridgewood,4110,1780244.76189,5626.44979825
4,4054700,054700,Queens County,POLYGON,31.7,1,4,4054700,Queens,E,054700,547,QN20,Ridgewood,4110,1390289.41571,5473.12249142
4,4054500,054500,Queens County,POLYGON,33.4,1,4,4054500,Queens,E,054500,545,QN20,Ridgewood,4110,1221365.56287,4479.23325647
4,4055300,055300,Queens County,POLYGON,33.8,1,4,4055300,Queens,E,055300,553,QN20,Ridgewood,4110,1475828.66868,5786.25773182
4,4054900,054900,Queens County,POLYGON,36.1,1,4,4054900,Queens,E,054900,549,QN20,Ridgewood,4110,1767827.17131,6164.84000115
4,4067900,067900,Queens County,POLYGON,22,1,4,4067900,Queens,E,067900,679,QN21,Middle Village,4110,2727322.8999,9161.43826042
4,4051300,051300,Queens County,POLYGON,23.5,1,4,4051300,Queens,E,051300,513,QN30,Maspeth,4110,2082794.29342,6462.42312114
4,4049500,049500,Queens County,POLYGON,24.8,1,4,4049500,Queens,E,049500,495,QN30,Maspeth,4110,1321263.62632,6479.31280425
4,4049700,049700,Queens County,POLYGON,25.8,1,4,4049700,Queens,E,049700,497,QN30,Maspeth,4110,2127232.69868,6138.60343648
4,4060100,060100,Queens County,POLYGON,26.2,1,4,4060100,Queens,E,060100,601,QN30,Maspeth,4110,1661594.13162,6318.39147884
4,4051700,051700,Queens County,POLYGON,27.6,1,4,4051700,Queens,E,051700,517,QN30,Maspeth,4110,2639981.84801,9909.28010114
4,4001200,001200,Queens County,POLYGON,23.3,1,4,4001200,Queens,E,001200,12,QN53,Woodhaven,4111,2420973.9592,6305.93977472
4,4000800,000800,Queens County,POLYGON,26,1,4,4000800,Queens,E,000800,8,QN53,Woodhaven,4111,2043534.21008,5918.32352583
4,4001800,001800,Queens County,POLYGON,26.5,1,4,4001800,Queens,E,001800,18,QN53,Woodhaven,4111,1912263.18559,6172.66982998
4,4000200,000200,Queens County,POLYGON,26.6,1,4,4000200,Queens,E,000200,2,QN53,Woodhaven,4111,1665497.04408,5114.37515899
4,4003000,003000,Queens County,POLYGON,27.1,1,4,4003000,Queens,E,003000,30,QN53,Woodhaven,4111,1200464.42573,5595.28971772
4,4003200,003200,Queens County,POLYGON,27.3,1,4,4003200,Queens,E,003200,32,QN53,Woodhaven,4111,1791170.51552,5665.18916322
4,4001000,001000,Queens County,POLYGON,27.5,1,4,4001000,Queens,E,001000,10,QN53,Woodhaven,4111,1743090.01177,5286.51047205
4,4002200,002200,Queens County,POLYGON,27.8,1,4,4002200,Queens,E,002200,22,QN53,Woodhaven,4111,1594779.62795,5028.23762071
4,4001400,001400,Queens County,POLYGON,28.2,1,4,4001400,Queens,E,001400,14,QN53,Woodhaven,4111,2305944.34115,6059.96299231
4,4000600,000600,Queens County,POLYGON,28.3,1,4,4000600,Queens,E,000600,6,QN53,Woodhaven,4111,2307340.9087,6437.13421156
4,4005200,005200,Queens County,POLYGON,28.8,1,4,4005200,Queens,E,005200,52,QN53,Woodhaven,4111,1405250.19932,5321.9723402
4,4000400,000400,Queens County,POLYGON,28.9,1,4,4000400,Queens,E,000400,4,QN53,Woodhaven,4111,2420866.33137,6508.267929
4,4001600,001600,Queens County,POLYGON,28.9,1,4,4001600,Queens,E,001600,16,QN53,Woodhaven,4111,1623632.68721,5985.30711358
4,4004200,004200,Queens County,POLYGON,29.1,1,4,4004200,Queens,E,004200,42,QN53,Woodhaven,4111,2156063.81861,7928.42048912
4,4003800,003800,Queens County,POLYGON,30.6,1,4,4003800,Queens,E,003800,38,QN53,Woodhaven,4111,1896703.60323,7114.92084395
4,4015000,015000,Queens County,POLYGON,18.5,1,4,4015000,Queens,E,015000,150,QN54,Richmond Hill,4111,1583627.86681,7724.83840374
4,4013000,013000,Queens County,POLYGON,23,1,4,4013000,Queens,E,013000,130,QN54,Richmond Hill,4111,2016151.03232,7748.10209437
4,4002400,002400,Queens County,POLYGON,24.6,1,4,4002400,Queens,E,002400,24,QN54,Richmond Hill,4111,1516527.12067,5358.12996723
4,4011200,011200,Queens County,POLYGON,25.3,1,4,4011200,Queens,E,011200,112,QN54,Richmond Hill,4111,2029245.43835,6398.94581445
4,4014800,014800,Queens County,POLYGON,25.8,1,4,4014800,Queens,E,014800,148,QN54,Richmond Hill,4111,1754562.7923,8029.63725551
4,4015600,015600,Queens County,POLYGON,26.2,1,4,4015600,Queens,E,015600,156,QN54,Richmond Hill,4111,2253099.49795,7347.45160589
4,4012602,012602,Queens County,POLYGON,26.5,1,4,4012602,Queens,E,012602,126.02,QN54,Richmond Hill,4111,1583994.72756,5581.88514389
4,4013200,013200,Queens County,POLYGON,26.6,1,4,4013200,Queens,E,013200,132,QN54,Richmond Hill,4111,2070924.12861,6670.574226
4,4011800,011800,Queens County,POLYGON,27,1,4,4011800,Queens,E,011800,118,QN54,Richmond Hill,4111,1736072.4359,7836.29327538
4,4015400,015400,Queens County,POLYGON,27,1,4,4015400,Queens,E,015400,154,QN54,Richmond Hill,4111,1617854.27796,7745.38727208
4,4011600,011600,Queens County,POLYGON,27.3,1,4,4011600,Queens,E,011600,116,QN54,Richmond Hill,4111,1502722.92188,5806.25283483
4,4010800,010800,Queens County,POLYGON,27.5,1,4,4010800,Queens,E,010800,108,QN54,Richmond Hill,4111,1696627.41325,6002.66670875
4,4011000,011000,Queens County,POLYGON,27.9,1,4,4011000,Queens,E,011000,110,QN54,Richmond Hill,4111,1776467.74286,6467.64860833
4,4012200,012200,Queens County,POLYGON,28.1,1,4,4012200,Queens,E,012200,122,QN54,Richmond Hill,4111,2235080.39515,6473.72362435
4,4012000,012000,Queens County,POLYGON,28.8,1,4,4012000,Queens,E,012000,120,QN54,Richmond Hill,4111,1580707.94286,5164.38339368
4,4012400,012400,Queens County,POLYGON,30.6,1,4,4012400,Queens,E,012400,124,QN54,Richmond Hill,4111,2103190.18651,6137.10383679
4,4002800,002800,Queens County,POLYGON,30.7,1,4,4002800,Queens,E,002800,28,QN54,Richmond Hill,4111,2386683.26796,6400.43091924
4,4012601,012601,Queens County,POLYGON,31.3,1,4,4012601,Queens,E,012601,126.01,QN54,Richmond Hill,4111,1585195.98837,5764.74996094
4,4014201,014201,Queens County,POLYGON,32.5,1,4,4014201,Queens,E,014201,142.01,QN54,Richmond Hill,4111,2270918.84158,6319.31928041
4,4013800,013800,Queens County,POLYGON,24.4,1,4,4013800,Queens,E,013800,138,QN60,Kew Gardens,4111,1828863.79502,8140.42178142
4,4013400,013400,Queens County,POLYGON,24.6,1,4,4013400,Queens,E,013400,134,QN60,Kew Gardens,4111,2055311.73707,6553.893509
4,4021600,021600,Queens County,POLYGON,24.7,1,4,4021600,Queens,E,021600,216,QN60,Kew Gardens,4111,7154753.19506,15272.3172964
4,4064102,064102,Queens County,POLYGON,20.2,1,4,4064102,Queens,E,064102,641.02,QN99,park-cemetery-etc-Queens,4111,24055776.777,29314.4016606
4,4020200,020200,Queens County,POLYGON,23.6,1,4,4020200,Queens,E,020200,202,QN01,South Jamaica,4112,1570995.90146,5865.31459014
4,4026600,026600,Queens County,POLYGON,27.6,1,4,4026600,Queens,E,026600,266,QN01,South Jamaica,4112,1861807.64126,6384.49039044
4,4026200,026200,Queens County,POLYGON,29.6,1,4,4026200,Queens,E,026200,262,QN01,South Jamaica,4112,1540114.87573,6196.43749435
4,4025800,025800,Queens County,POLYGON,30,1,4,4025800,Queens,E,025800,258,QN01,South Jamaica,4112,2280364.80017,6100.84939282
4,4019600,019600,Queens County,POLYGON,30.5,1,4,4019600,Queens,E,019600,196,QN01,South Jamaica,4112,2402963.95572,7476.95990508
4,4026400,026400,Queens County,POLYGON,31.2,1,4,4026400,Queens,E,026400,264,QN01,South Jamaica,4112,2739605.16386,8552.61822066
4,4044000,044000,Queens County,POLYGON,31.9,1,4,4044000,Queens,E,044000,440,QN01,South Jamaica,4112,4055561.19685,9019.05517275
4,4027000,027000,Queens County,POLYGON,32.1,1,4,4027000,Queens,E,027000,270,QN01,South Jamaica,4112,1992018.84128,6319.6170205
4,4041400,041400,Queens County,POLYGON,32.2,1,4,4041400,Queens,E,041400,414,QN01,South Jamaica,4112,5132816.40318,10098.685186
4,4019800,019800,Queens County,POLYGON,33.1,1,4,4019800,Queens,E,019800,198,QN01,South Jamaica,4112,2231764.83232,6901.85597406
4,4025400,025400,Queens County,POLYGON,34.9,1,4,4025400,Queens,E,025400,254,QN01,South Jamaica,4112,6798492.07215,12208.4772623
4,4026000,026000,Queens County,POLYGON,37.2,1,4,4026000,Queens,E,026000,260,QN01,South Jamaica,4112,1920918.66084,7810.54509594
4,4033402,033402,Queens County,POLYGON,27.9,1,4,4033402,Queens,E,033402,334.02,QN02,Springfield Gardens North,4112,8160746.64498,12442.8798093
4,4050400,050400,Queens County,POLYGON,26.2,1,4,4050400,Queens,E,050400,504,QN07,Hollis,4112,2327566.89971,6260.0600314
4,4050201,050201,Queens County,POLYGON,30.4,1,4,4050201,Queens,E,050201,502.01,QN07,Hollis,4112,1810554.36802,5546.25637011
4,4050000,050000,Queens County,POLYGON,30.6,1,4,4050000,Queens,E,050000,500,QN07,Hollis,4112,3612066.0979,10937.197432
4,4028200,028200,Queens County,POLYGON,23.1,1,4,4028200,Queens,E,028200,282,QN08,St. Albans,4112,1959587.55744,7042.18290628
4,4040400,040400,Queens County,POLYGON,28,1,4,4040400,Queens,E,040400,404,QN08,St. Albans,4112,5092779.1317,9602.57094521
4,4038400,038400,Queens County,POLYGON,29.2,1,4,4038400,Queens,E,038400,384,QN08,St. Albans,4112,3206706.15323,7759.30807228
4,4052600,052600,Queens County,POLYGON,29.4,1,4,4052600,Queens,E,052600,526,QN08,St. Albans,4112,1962757.78109,5832.43648755
4,4052800,052800,Queens County,POLYGON,29.4,1,4,4052800,Queens,E,052800,528,QN08,St. Albans,4112,1941580.0145,6980.71537742
4,4048000,048000,Queens County,POLYGON,25.2,1,4,4048000,Queens,E,048000,480,QN61,Jamaica,4112,2484765.36426,6510.42486791
4,4047000,047000,Queens County,POLYGON,25.6,1,4,4047000,Queens,E,047000,470,QN61,Jamaica,4112,2471021.54936,6632.60459787
4,4046800,046800,Queens County,POLYGON,25.9,1,4,4046800,Queens,E,046800,468,QN61,Jamaica,4112,2471077.98323,6509.98906987
4,4046200,046200,Queens County,POLYGON,27.7,1,4,4046200,Queens,E,046200,462,QN61,Jamaica,4112,2685518.57885,6935.57806426
4,4020600,020600,Queens County,POLYGON,29,1,4,4020600,Queens,E,020600,206,QN61,Jamaica,4112,1626141.58037,6813.67469137
4,4020800,020800,Queens County,POLYGON,29.2,1,4,4020800,Queens,E,020800,208,QN61,Jamaica,4112,5746083.68189,12374.0499543
4,4020400,020400,Queens County,POLYGON,29.5,1,4,4020400,Queens,E,020400,204,QN61,Jamaica,4112,3087690.43144,8843.42767984
4,4023800,023800,Queens County,POLYGON,30,1,4,4023800,Queens,E,023800,238,QN61,Jamaica,4112,1686741.55303,5362.84754198
4,4046000,046000,Queens County,POLYGON,30.1,1,4,4046000,Queens,E,046000,460,QN61,Jamaica,4112,2381695.31835,6262.82403469
4,4044602,044602,Queens County,POLYGON,33,1,4,4044602,Queens,E,044602,446.02,QN61,Jamaica,4112,1830580.37471,5531.97071951
4,4018200,018200,Queens County,POLYGON,25.5,1,4,4018200,Queens,E,018200,182,QN76,Baisley Park,4112,2762694.88528,7087.16640819
4,4078800,078800,Queens County,POLYGON,26.4,1,4,4078800,Queens,E,078800,788,QN76,Baisley Park,4112,2075692.3699,6653.99742133
4,4019200,019200,Queens County,POLYGON,26.6,1,4,4019200,Queens,E,019200,192,QN76,Baisley Park,4112,2141522.14793,8038.55967976
4,4018402,018402,Queens County,POLYGON,27.9,1,4,4018402,Queens,E,018402,184.02,QN76,Baisley Park,4112,2287905.77396,7150.59389471
4,4027400,027400,Queens County,POLYGON,28,1,4,4027400,Queens,E,027400,274,QN76,Baisley Park,4112,1546921.08573,5845.72923543
4,4018600,018600,Queens County,POLYGON,28.1,1,4,4018600,Queens,E,018600,186,QN76,Baisley Park,4112,1922308.54183,7030.77961223
4,4018401,018401,Queens County,POLYGON,29,1,4,4018401,Queens,E,018401,184.01,QN76,Baisley Park,4112,2060951.12761,7106.25441761
4,4028800,028800,Queens County,POLYGON,29.1,1,4,4028800,Queens,E,028800,288,QN76,Baisley Park,4112,8786202.20214,12945.8413982
4,4027200,027200,Queens County,POLYGON,29.4,1,4,4027200,Queens,E,027200,272,QN76,Baisley Park,4112,1653862.64626,6068.63449695
4,4079000,079000,Queens County,POLYGON,30.8,1,4,4079000,Queens,E,079000,790,QN76,Baisley Park,4112,2769770.52156,7579.75834098
4,4027600,027600,Queens County,POLYGON,31.1,1,4,4027600,Queens,E,027600,276,QN76,Baisley Park,4112,1708235.41035,6153.87673852
4,4028400,028400,Queens County,POLYGON,31.2,1,4,4028400,Queens,E,028400,284,QN76,Baisley Park,4112,4618712.38939,8934.8158783
4,4027800,027800,Queens County,POLYGON,32.3,1,4,4027800,Queens,E,027800,278,QN76,Baisley Park,4112,1887113.13334,5752.44959434
4,4084000,084000,Queens County,POLYGON,23.2,1,4,4084000,Queens,E,084000,840,QN55,South Ozone Park,4113,6120458.09407,11400.1728932
4,4018000,018000,Queens County,POLYGON,23.9,1,4,4018000,Queens,E,018000,180,QN55,South Ozone Park,4113,1533595.04442,5791.69098117
4,4010400,010400,Queens County,POLYGON,24.4,1,4,4010400,Queens,E,010400,104,QN55,South Ozone Park,4113,2007367.4958,6736.550089
4,4010600,010600,Queens County,POLYGON,25,1,4,4010600,Queens,E,010600,106,QN55,South Ozone Park,4113,1862499.14375,8845.97832157
4,4083800,083800,Queens County,POLYGON,25.5,1,4,4083800,Queens,E,083800,838,QN55,South Ozone Park,4113,5332408.46073,10555.3235011
4,4017000,017000,Queens County,POLYGON,25.6,1,4,4017000,Queens,E,017000,170,QN55,South Ozone Park,4113,2379227.1219,7740.70213736
4,4017400,017400,Queens County,POLYGON,25.8,1,4,4017400,Queens,E,017400,174,QN55,South Ozone Park,4113,2073990.66926,7456.07957296
4,4010200,010200,Queens County,POLYGON,26.3,1,4,4010200,Queens,E,010200,102,QN55,South Ozone Park,4113,2302072.58806,7032.65609751
